order_item_id,order_id,product_id,quantity,total_price
2508,3785,92,7,1162.07
2509,3523,304,16,12102.56
2510,1819,131,18,14634.18
2511,3040,416,11,868.34
2512,1031,448,2,345.92
2513,2457,219,17,6407.47
2514,37,412,4,3874.4
2515,1561,482,18,8503.92
2516,4623,474,1,539.82
2517,66,328,16,2140.96
2518,1834,285,15,11518.05
2519,3893,241,6,5703.78
2520,950,62,15,13809.9
2521,2614,66,17,5092.52
2522,3195,102,16,10495.2
2523,504,5,1,782.43
2524,1200,38,15,13624.95
2525,2283,73,2,1658.02
2526,2378,251,7,2115.75
2527,425,179,7,6226.92
2528,3663,241,16,13604.48
2529,3500,479,4,3039.28
2530,4773,324,4,2724.32
2531,2989,364,16,1876.0
2532,3267,207,20,8803.2
2533,334,311,15,6189.75
2534,3094,269,20,14524.0
2535,2180,9,8,1622.56
2536,3004,78,1,618.84
2537,2307,484,6,5620.86
2538,3112,350,5,4932.75
2539,3760,320,12,2451.72
2540,1494,66,7,6703.34
2541,2117,125,3,1750.98
2542,3758,11,20,14127.8
2543,3918,344,12,8356.2
2544,935,172,8,3416.96
2545,4807,59,16,12651.2
2546,2694,20,3,2726.37
2547,3252,363,4,213.68
2548,252,259,5,2124.35
2549,2857,287,2,286.4
2550,2144,433,19,13691.21
2551,4898,234,15,13659.6
2552,1666,113,18,16547.94
2553,4100,366,11,3257.43
2554,732,308,7,2552.06
2555,4674,207,6,700.32
2556,2066,197,16,9190.88
2557,4140,474,8,7764.8
2558,3174,437,14,13791.4
2559,1967,416,10,6819.9
2560,1702,47,5,163.6
2561,3340,217,16,11132.0
2562,4248,73,12,1857.48
2563,2729,136,10,3989.2
2564,4081,343,19,17149.97
2565,323,416,5,1486.0
2566,1158,11,2,1384.62
2567,407,45,18,7149.78
2568,3089,405,10,6698.7
2569,4827,13,1,326.43
2570,2293,107,18,13824.54
2571,939,206,5,2502.75
2572,1624,121,7,5126.38
2573,1779,196,11,9895.71
2574,1645,416,20,14312.8
2575,477,30,1,98.52
2576,4312,421,2,1186.88
2577,541,284,20,11855.2
2578,30,415,15,7887.45
2579,4356,496,10,8550.7
2580,1890,172,2,363.52
2581,4455,451,9,664.38
2582,415,319,20,15168.8
2583,2151,362,8,471.04
2584,3418,218,8,5096.16
2585,3421,202,3,750.06
2586,203,263,6,3230.7
2587,1124,346,3,446.79
2588,2858,437,14,7345.94
2589,3760,458,19,5891.33
2590,31,447,9,6942.69
2591,1805,38,12,10947.0
2592,2858,349,3,137.91
2593,2004,5,18,17053.38
2594,1662,310,20,8766.4
2595,2378,72,15,9338.25
2596,1023,383,4,2248.48
2597,3459,311,10,1485.3
2598,3344,376,8,3837.04
2599,851,208,12,7813.92
2600,806,261,16,6925.92
2601,1027,337,16,7742.88
2602,1776,210,17,9303.59
2603,4309,464,8,3504.96
2604,3249,451,12,411.96
2605,3290,89,6,2791.74
2606,3483,222,19,3179.27
2607,4218,6,14,6291.74
2608,1596,230,19,13342.56
2609,3238,419,13,1232.01
2610,4509,470,11,1950.52
2611,4406,496,20,13584.4
2612,2388,298,20,213.4
2613,2605,290,19,4738.98
2614,2650,175,18,2071.98
2615,3809,78,20,9637.0
2616,4942,429,14,4612.86
2617,205,282,16,6182.08
2618,3026,492,7,6391.07
2619,241,474,18,619.02
2620,2384,64,3,2757.81
2621,3175,169,15,1774.05
2622,1544,293,16,8894.72
2623,1140,303,3,2861.58
2624,2875,411,12,10424.76
2625,3616,42,3,1617.12
2626,2527,270,4,3372.4
2627,2958,397,14,685.72
2628,4944,95,2,28.64
2629,1483,268,9,2493.63
2630,4025,179,15,8483.55
2631,1909,329,15,14887.35
2632,4831,101,1,776.2
2633,1229,175,1,132.26
2634,4155,201,1,73.17
2635,1401,293,2,996.94
2636,4922,177,1,407.49
2637,1328,117,5,4977.55
2638,1728,421,7,2897.93
2639,129,197,4,2550.6
2640,112,401,6,5325.42
2641,163,482,16,10280.8
2642,1416,464,5,4071.3
2643,3470,72,13,8511.1
2644,4704,232,9,6342.57
2645,2362,13,12,2961.96
2646,754,414,11,5498.57
2647,4896,189,9,2808.18
2648,4064,131,14,9541.14
2649,4447,463,2,1446.32
2650,2965,331,16,12657.6
2651,3053,113,10,2606.2
2652,538,144,9,3033.0
2653,4498,500,13,8563.88
2654,3432,182,18,11988.54
2655,2193,260,17,3512.88
2656,4601,380,7,5520.76
2657,2894,336,8,5317.92
2658,1311,438,18,17014.5
2659,1769,223,14,11673.2
2660,4241,161,13,10810.41
2661,3775,243,8,1301.68
2662,38,474,12,6351.36
2663,2382,125,17,15335.36
2664,3347,395,6,4652.46
2665,2063,154,20,11304.8
2666,3528,306,8,6980.4
2667,260,183,11,9546.46
2668,2504,164,1,765.53
2669,262,306,2,735.14
2670,3285,238,6,3220.14
2671,68,27,6,4412.94
2672,1411,470,15,3076.5
2673,4647,24,20,15218.0
2674,4015,465,15,6785.55
2675,4836,162,5,4230.45
2676,2830,342,9,5747.31
2677,235,33,1,249.27
2678,4581,180,14,2048.62
2679,1087,353,4,1443.2
2680,2814,12,1,306.9
2681,772,160,6,5758.98
2682,531,72,7,2449.86
2683,1905,423,15,9009.9
2684,2709,97,8,6024.72
2685,824,58,3,2398.53
2686,2889,295,5,1233.05
2687,1367,206,1,282.02
2688,3775,419,12,2313.6
2689,3557,431,9,1417.5
2690,2818,57,13,11791.65
2691,4063,115,2,1056.68
2692,2868,179,17,3408.67
2693,658,133,10,3488.0
2694,4945,422,14,13678.42
2695,2656,49,3,1766.25
2696,2494,177,3,1445.61
2697,1802,353,12,3834.48
2698,3424,70,15,10523.25
2699,882,213,16,3113.76
2700,3624,129,15,3117.0
2701,1151,434,13,1358.63
2702,3897,192,3,2013.36
2703,1367,390,14,10107.3
2704,832,89,14,3706.5
2705,2110,270,14,538.44
2706,3622,201,4,2064.2
2707,486,218,6,143.82
2708,4944,427,19,4592.3
2709,1925,473,14,3473.26
2710,605,224,20,12034.8
2711,2546,172,16,15065.76
2712,4835,277,2,1430.3
2713,1025,469,5,4592.55
2714,819,486,14,6248.34
2715,1764,144,6,5716.5
2716,4351,471,8,6636.08
2717,316,158,18,9635.22
2718,741,337,17,5962.07
2719,469,75,10,6537.1
2720,1985,206,12,7340.76
2721,1186,284,10,3726.1
2722,1946,55,6,4725.48
2723,3862,186,8,2102.4
2724,3823,95,12,5365.8
2725,903,368,20,12270.8
2726,199,384,11,3298.68
2727,1590,459,10,6324.2
2728,1664,332,3,1578.36
2729,3052,116,10,2562.4
2730,1285,341,3,2663.19
2731,973,348,19,9290.43
2732,3343,76,4,1309.96
2733,3832,310,19,2347.45
2734,2784,415,5,1979.65
2735,1751,439,3,2731.8
2736,3501,73,6,3084.84
2737,439,375,20,1851.0
2738,1275,81,17,8402.76
2739,2017,204,4,2391.08
2740,2640,227,19,17116.91
2741,3565,399,7,4778.2
2742,221,184,16,1964.32
2743,3697,250,5,2846.15
2744,2393,178,1,447.65
2745,664,192,20,14861.6
2746,2246,163,7,461.37
2747,1455,4,2,40.5
2748,3091,381,5,3891.75
2749,4050,285,17,4277.2
2750,1746,382,20,877.4
2751,453,88,10,6415.7
2752,3275,232,20,6461.0
2753,390,140,13,737.88
2754,1686,140,1,608.54
2755,3763,348,14,9632.0
2756,564,275,12,3655.44
2757,3474,278,5,1238.45
2758,619,455,17,1790.1
2759,1083,229,8,6654.4
2760,2569,52,6,485.7
2761,3075,31,8,2016.96
2762,1309,77,4,2200.16
2763,4387,337,1,107.55
2764,1934,89,18,3192.66
2765,1614,351,2,1546.48
2766,3169,268,3,2648.01
2767,3368,114,4,2905.72
2768,1947,276,14,11797.66
2769,705,333,19,12919.43
2770,3117,308,16,15847.2
2771,4181,304,1,471.2
2772,3510,247,10,6515.4
2773,190,182,6,334.26
2774,817,400,5,449.9
2775,73,234,2,1933.72
2776,2204,288,4,1757.44
2777,226,407,12,10471.8
2778,2627,54,18,15112.26
2779,53,271,6,1347.12
2780,903,452,12,1081.44
2781,2170,409,19,14362.86
2782,2977,216,10,3681.9
2783,3240,177,20,9557.6
2784,942,308,11,4351.49
2785,4084,41,6,2753.88
2786,953,353,8,3558.4
2787,1159,434,17,8592.99
2788,2904,206,14,3473.54
2789,3291,392,4,572.52
2790,3610,279,13,12017.59
2791,3050,187,8,7524.48
2792,807,101,16,3446.4
2793,4299,245,18,15256.98
2794,382,85,10,8249.3
2795,2365,342,5,1126.2
2796,2474,153,13,12503.4
2797,1442,254,13,11529.57
2798,1790,1,14,2978.5
2799,905,37,10,9519.1
2800,793,351,15,6328.95
2801,838,192,10,1823.7
2802,1858,58,6,1815.42
2803,4358,378,20,8056.2
2804,3406,135,14,3011.96
2805,2051,199,16,591.04
2806,4632,199,11,4216.74
2807,3958,475,19,9792.79
2808,4516,287,1,224.29
2809,2280,278,8,103.68
2810,4943,472,8,3932.48
2811,1860,354,8,3260.4
2812,4724,500,3,2303.55
2813,1188,400,6,4496.1
2814,1374,248,20,2449.6
2815,4902,115,2,778.94
2816,2165,26,9,663.93
2817,1190,297,13,9690.2
2818,3701,88,4,364.56
2819,2301,246,5,2592.15
2820,168,45,4,2093.64
2821,4780,396,18,2215.26
2822,3936,172,13,8521.24
2823,4266,336,15,7958.4
2824,3909,458,9,7508.7
2825,3677,320,10,5858.2
2826,1321,477,20,1326.2
2827,1018,57,5,576.95
2828,3353,405,9,4957.38
2829,2916,265,11,10867.67
2830,4379,340,4,2229.44
2831,78,222,4,3979.8
2832,2568,209,3,1492.77
2833,3342,103,8,830.16
2834,3777,490,4,705.92
2835,3676,419,12,10013.76
2836,3395,53,6,4484.4
2837,4988,211,14,8410.08
2838,4593,260,7,3451.84
2839,1731,270,3,293.37
2840,4795,28,19,12384.01
2841,1366,358,13,6956.3
2842,1698,330,2,245.38
2843,3490,253,1,504.6
2844,1407,59,12,2359.68
2845,1594,216,13,2984.67
2846,1984,40,4,3217.24
2847,4317,169,16,9884.48
2848,372,159,9,5243.49
2849,1988,244,20,16729.0
2850,2424,191,6,3632.16
2851,4125,116,17,13238.92
2852,1921,349,11,7676.9
2853,4491,389,20,18358.0
2854,2282,376,4,646.48
2855,1263,75,7,4254.04
2856,2802,55,11,8573.62
2857,572,427,15,12159.45
2858,1510,166,20,14071.2
2859,547,323,18,15872.04
2860,3449,460,9,7503.75
2861,871,420,6,5433.36
2862,3325,416,6,4257.6
2863,4441,203,2,260.6
2864,2140,184,8,4605.84
2865,1704,371,9,960.21
2866,1915,49,18,4665.06
2867,432,309,11,4352.92
2868,3853,307,8,148.72
2869,2767,397,13,6839.3
2870,4810,220,20,1113.6
2871,4746,276,10,3687.4
2872,2274,469,15,2163.9
2873,4960,444,2,1133.56
2874,3776,248,6,4233.54
2875,762,215,7,2347.38
2876,546,450,13,6670.82
2877,3855,99,7,1565.41
2878,3918,355,14,6416.06
2879,1855,362,5,649.05
2880,1477,157,10,9748.7
2881,1399,377,5,3269.75
2882,4303,451,9,928.08
2883,503,211,8,6501.2
2884,1923,223,8,1543.84
2885,119,49,11,3470.06
2886,2540,149,18,1959.84
2887,4529,447,9,1588.59
2888,253,81,9,1473.75
2889,3014,4,9,2269.8
2890,3370,180,20,6291.4
2891,4217,219,3,380.52
2892,3413,141,3,2940.24
2893,4719,146,1,616.56
2894,2880,99,4,1263.36
2895,533,460,20,10875.2
2896,2621,160,7,3309.46
2897,2661,48,5,1535.4
2898,1468,198,20,1304.8
2899,579,14,3,2012.16
2900,2618,316,7,2275.84
2901,4735,304,9,1704.87
2902,1430,124,6,269.28
2903,3127,222,16,6214.56
2904,3469,308,19,12679.27
2905,4669,178,6,4665.66
2906,3144,48,8,1915.2
2907,536,321,19,4893.45
2908,1572,312,18,14122.98
2909,1889,402,1,837.42
2910,1219,151,10,1355.5
2911,1456,263,1,384.76
2912,1568,104,7,1942.22
2913,4414,310,10,6778.0
2914,2109,107,8,7622.0
2915,4316,196,16,6035.52
2916,2085,375,14,12649.0
2917,2966,416,2,1025.3
2918,2041,373,10,1839.7
2919,1095,284,18,3326.94
2920,3685,138,11,3850.99
2921,178,296,7,2426.41
2922,4583,325,12,2057.52
2923,3058,312,17,13751.13
2924,3929,432,9,7923.15
2925,3498,414,1,256.25
2926,3457,146,20,17497.8
2927,4923,50,11,2391.73
2928,368,133,16,6572.96
2929,4502,268,15,2000.25
2930,4849,409,7,101.36
2931,1118,282,19,6589.58
2932,1739,479,17,16150.68
2933,3293,342,9,8874.9
2934,3553,221,13,6775.34
2935,4747,133,15,8897.25
2936,873,235,15,393.6
2937,3550,300,1,873.46
2938,2137,319,2,188.3
2939,662,14,15,13636.5
2940,2136,408,7,5603.08
2941,3213,246,15,1674.0
2942,2669,1,12,5095.68
2943,4139,217,11,943.91
2944,3149,252,1,689.36
2945,1481,105,10,2681.5
2946,3015,313,10,6973.5
2947,2685,10,14,8116.22
2948,137,331,9,2978.64
2949,3347,439,11,8620.92
2950,1879,249,19,15068.52
2951,1112,423,11,3495.36
2952,4596,223,9,8120.07
2953,4400,301,3,1430.73
2954,3652,64,6,5403.06
2955,1066,170,10,9593.8
2956,1972,276,2,1961.06
2957,4019,220,11,9598.38
2958,2465,264,6,4548.06
2959,2043,265,3,1898.67
2960,3336,441,10,5772.4
2961,3157,101,18,15650.82
2962,1809,10,11,5687.33
2963,651,436,3,94.56
2964,4736,194,5,2224.4
2965,1708,1,20,6802.6
2966,4127,441,10,6462.7
2967,4012,236,12,1871.52
2968,3890,25,12,6347.28
2969,3400,76,7,2753.94
2970,3461,111,2,1891.8
2971,2305,109,9,2799.0
2972,4168,400,20,5311.6
2973,2004,120,20,7674.8
2974,1234,101,4,2167.36
2975,3455,46,8,3016.64
2976,392,230,16,11470.72
2977,3658,155,8,6718.56
2978,3777,237,9,7809.48
2979,3388,456,14,2538.62
2980,3215,228,5,1971.2
2981,338,261,18,5760.54
2982,4541,469,20,18054.2
2983,4063,136,20,9870.0
2984,3067,314,16,15464.48
2985,1962,482,9,6185.7
2986,2739,71,10,8409.2
2987,1559,229,19,6851.4
2988,226,493,15,11840.1
2989,3816,215,8,3851.52
2990,205,136,18,8650.26
2991,3933,216,5,161.5
2992,2525,306,15,5417.1
2993,2442,46,15,5358.3
2994,3860,393,3,971.76
2995,1704,31,7,4586.54
2996,265,330,20,11849.6
2997,2276,379,2,1150.54
2998,3053,204,2,1596.7
2999,1229,124,12,8744.52
3000,2814,126,10,7251.3
3001,2733,336,17,16717.12
3002,2802,489,14,5205.2
3003,1067,483,6,5487.9
3004,262,324,14,6097.56
3005,302,134,1,863.08
3006,4675,378,15,579.15
3007,2012,418,3,238.32
3008,2963,423,10,5890.7
3009,4916,353,14,1218.28
3010,4847,377,20,10137.0
3011,659,45,13,10857.73
3012,2608,258,18,1994.04
3013,3669,404,7,5259.73
3014,627,160,9,3670.02
3015,3483,473,10,4756.8
3016,3346,262,3,1546.86
3017,2300,369,16,10755.84
3018,3372,205,15,11036.25
3019,1207,363,13,7177.04
3020,3055,365,20,513.2
3021,2811,308,5,1875.85
3022,4316,329,19,7242.42
3023,1345,360,20,1542.4
3024,30,374,8,5557.92
3025,1524,255,6,3471.06
3026,143,162,14,12728.66
3027,1983,320,9,7558.11
3028,1275,35,18,7705.98
3029,551,111,9,578.25
3030,3081,17,3,1609.83
3031,3696,445,10,4897.1
3032,4840,430,8,1768.64
3033,4099,174,3,782.4
3034,2452,443,6,1611.24
3035,22,97,10,8293.4
3036,2311,53,11,6706.15
3037,1364,470,1,930.72
3038,3940,331,8,6282.08
3039,673,276,8,6719.36
3040,4071,246,14,5872.72
3041,739,497,10,1045.6
3042,626,259,7,6436.43
3043,2911,264,7,130.06
3044,3428,396,12,2443.68
3045,644,179,11,5930.87
3046,4320,398,7,6659.52
3047,1375,356,18,6678.54
3048,4935,168,4,1976.28
3049,475,415,11,9658.66
3050,623,470,19,10018.51
3051,4539,193,6,5828.46
3052,4251,430,11,4041.4
3053,2828,389,4,1532.08
3054,4408,106,20,3720.8
3055,2549,273,4,2366.88
3056,337,375,19,1914.82
3057,4366,34,2,1985.66
3058,1549,133,9,7807.41
3059,1418,160,5,3532.7
3060,4983,449,6,670.62
3061,1984,391,12,6941.88
3062,833,89,2,1684.02
3063,1268,242,3,1559.58
3064,714,152,7,2115.68
3065,2044,43,13,1264.12
3066,2920,186,11,9722.13
3067,515,165,7,5953.43
3068,483,414,8,388.8
3069,3685,226,10,3038.6
3070,818,458,18,1747.26
3071,3337,185,2,1240.94
3072,2563,164,20,11070.8
3073,3541,122,15,6190.65
3074,2487,62,10,3322.8
3075,1506,306,18,13402.08
3076,3331,481,19,2038.7
3077,4899,137,20,17182.2
3078,3416,158,11,1772.87
3079,844,12,3,2806.77
3080,3133,329,14,13607.72
3081,765,9,13,9010.56
3082,4313,326,2,1792.44
3083,2049,69,5,842.2
3084,1159,214,4,1641.8
3085,1245,352,17,15738.6
3086,4090,183,3,1909.47
3087,3122,428,13,2324.27
3088,3125,489,20,11456.0
3089,1586,324,5,200.85
3090,708,382,9,4514.4
3091,4659,118,1,21.01
3092,2882,253,5,3327.15
3093,4516,322,5,3812.3
3094,1649,81,15,879.9
3095,3796,468,5,201.0
3096,4042,377,9,5069.43
3097,1568,285,5,1307.75
3098,1186,313,15,14098.2
3099,2742,96,12,1169.88
3100,4193,453,2,675.74
3101,1208,468,1,709.43
3102,3114,23,17,6892.48
3103,1422,406,10,5568.9
3104,3429,401,6,1617.18
3105,3909,135,12,10184.76
3106,3270,355,15,14326.05
3107,342,368,20,19327.6
3108,684,325,19,628.14
3109,4788,259,17,16529.61
3110,2127,105,11,4854.3
3111,3187,169,2,205.66
3112,1103,113,12,5245.2
3113,4349,261,17,9575.76
3114,3121,178,17,7622.29
3115,1947,38,14,9803.92
3116,430,214,7,2768.22
3117,1131,432,5,4431.0
3118,723,51,19,623.2
3119,75,473,7,3923.15
3120,4827,142,9,4384.53
3121,653,386,15,13552.95
3122,1756,261,19,11765.56
3123,994,390,1,215.24
3124,4269,301,9,7724.43
3125,4589,87,11,8058.05
3126,602,302,19,5642.05
3127,4616,375,4,1068.08
3128,1912,158,2,1914.92
3129,1961,302,15,2052.9
3130,3350,243,12,10606.56
3131,4624,170,7,4502.47
3132,3227,253,8,1078.64
3133,2096,443,1,809.75
3134,3310,418,17,12946.35
3135,3391,428,17,12762.41
3136,1223,304,11,4248.2
3137,4382,340,6,2243.28
3138,1302,270,6,5243.46
3139,14,390,6,4318.44
3140,1264,126,4,2126.68
3141,3579,460,12,2610.84
3142,3499,275,17,8824.7
3143,3461,249,10,6846.9
3144,4116,10,14,8998.5
3145,2282,166,20,18992.0
3146,2203,376,18,4079.16
3147,4710,244,9,5209.11
3148,1893,183,11,1705.99
3149,3913,166,7,632.45
3150,2702,308,12,8242.08
3151,4003,141,6,5547.18
3152,2265,45,18,12806.1
3153,2385,498,3,2126.1
3154,1282,220,17,6662.47
3155,986,430,15,4950.0
3156,4039,218,4,3168.04
3157,2198,314,9,3071.7
3158,2608,37,14,5068.56
3159,3571,160,12,9370.32
3160,3610,272,4,2461.04
3161,66,468,20,8650.0
3162,1693,180,2,1140.14
3163,500,428,17,13939.83
3164,1571,429,4,1608.16
3165,2682,295,2,190.0
3166,1272,89,16,10491.04
3167,4296,144,9,1378.26
3168,1762,157,18,14291.28
3169,3126,211,20,3514.4
3170,4260,393,18,1049.94
3171,404,489,9,3973.77
3172,4147,498,3,2419.26
3173,1672,101,2,563.7
3174,590,430,10,5580.1
3175,3594,383,11,9589.36
3176,4318,205,8,3047.84
3177,3982,54,13,12829.7
3178,2233,214,12,3996.36
3179,4799,79,1,351.6
3180,3584,249,13,656.37
3181,3301,325,9,8388.72
3182,394,323,5,2504.05
3183,3237,474,11,8270.79
3184,516,55,10,6278.1
3185,4348,421,20,13879.4
3186,1258,412,12,4976.16
3187,349,88,17,6303.43
3188,2928,497,3,2642.04
3189,1782,286,11,7979.73
3190,4073,233,8,6898.32
3191,4498,72,11,9636.0
3192,3165,94,3,2745.12
3193,4976,190,14,3741.08
3194,4195,137,13,6277.96
3195,21,229,10,7509.0
3196,184,426,18,11041.56
3197,674,342,16,13309.28
3198,820,311,19,13300.0
3199,3959,192,17,1258.51
3200,4691,347,12,934.08
3201,2514,310,9,2753.55
3202,822,220,6,2073.96
3203,1457,267,9,5613.39
3204,2756,340,8,4177.44
3205,3605,228,19,9141.09
3206,2616,299,14,4998.0
3207,2963,167,2,973.18
3208,2158,333,10,7280.3
3209,2507,114,7,4495.82
3210,4036,53,14,7583.38
3211,4618,90,11,9473.53
3212,4770,137,5,3643.3
3213,441,250,20,17200.2
3214,1975,153,13,12312.82
3215,2949,304,4,1409.28
3216,418,340,15,7079.25
3217,2729,330,2,237.38
3218,1874,393,9,4209.48
3219,2154,124,10,6184.2
3220,2150,356,3,2461.38
3221,1417,181,18,8800.56
3222,4100,173,12,5683.44
3223,1829,176,13,3406.26
3224,3997,159,9,5865.12
3225,2694,449,4,1598.28
3226,2573,78,12,5675.04
3227,4395,188,8,6896.8
3228,145,428,12,4272.24
3229,2819,249,19,14970.1
3230,3997,186,20,6168.0
3231,3349,207,17,1814.58
3232,4350,396,2,327.66
3233,964,398,9,5686.11
3234,1953,110,7,2915.08
3235,2463,10,10,4496.0
3236,3281,414,15,1661.1
3237,3643,325,19,18945.28
3238,4037,343,4,1047.76
3239,2012,499,19,9390.75
3240,2862,366,10,1332.4
3241,342,266,11,6338.09
3242,2322,191,7,3530.24
3243,3781,14,13,607.23
3244,3181,52,7,4286.8
3245,2851,316,1,87.05
3246,323,389,1,662.46
3247,289,482,4,1775.8
3248,2210,295,13,6050.33
3249,3543,359,2,987.98
3250,4334,161,20,3726.4
3251,3260,463,11,7514.21
3252,2992,297,5,593.7
3253,4796,218,8,5343.52
3254,2048,181,15,6116.85
3255,3988,123,7,5548.76
3256,2917,361,12,10564.8
3257,373,251,17,10172.8
3258,1089,274,2,919.82
3259,700,496,18,4000.5
3260,2830,420,7,1667.26
3261,60,39,4,3023.0
3262,4945,240,9,1779.03
3263,2538,500,10,1733.2
3264,3320,436,20,4688.8
3265,4652,212,8,2564.08
3266,513,487,15,11564.1
3267,184,101,9,4724.64
3268,3738,345,1,667.55
3269,3580,432,8,6452.4
3270,1257,200,12,6781.32
3271,2808,93,1,518.53
3272,3858,415,14,3428.74
3273,560,73,19,17983.88
3274,4286,200,17,14710.78
3275,850,46,14,13154.12
3276,1607,408,5,3377.5
3277,1364,166,6,508.8
3278,677,473,6,4842.3
3279,4478,291,4,2358.92
3280,2508,202,5,4222.35
3281,2164,323,11,5026.89
3282,3050,359,9,3453.93
3283,2598,144,7,1323.35
3284,897,267,10,9252.9
3285,4361,341,4,3197.28
3286,3130,472,11,1039.17
3287,150,352,15,2935.5
3288,1689,283,11,1682.34
3289,4859,111,18,1966.68
3290,3514,263,15,12586.95
3291,4400,399,10,7825.2
3292,658,134,9,7770.06
3293,1359,15,13,8762.65
3294,4279,125,3,805.29
3295,2187,500,7,1753.5
3296,912,95,2,1800.82
3297,1697,467,15,2659.35
3298,14,261,13,276.9
3299,3235,472,16,14074.72
3300,3956,24,10,4740.3
3301,3456,339,19,388.74
3302,4453,122,16,7058.24
3303,4946,192,15,5751.6
3304,3955,353,1,488.35
3305,1520,491,3,1920.42
3306,343,145,4,2016.0
3307,4229,203,18,9509.76
3308,2456,53,18,1058.94
3309,4705,114,17,6732.51
3310,1326,199,2,467.86
3311,3282,132,10,6578.0
3312,2446,56,20,8702.2
3313,3288,19,19,11718.25
3314,1890,312,11,7928.14
3315,2050,408,1,393.03
3316,4625,369,19,814.34
3317,1880,153,16,10379.52
3318,938,362,5,1714.65
3319,435,64,20,9122.4
3320,3062,287,18,1412.28
3321,3254,279,19,2067.96
3322,3806,489,5,2918.9
3323,1435,61,1,467.75
3324,549,307,11,10153.55
3325,3261,374,8,5129.92
3326,2793,488,5,3915.75
3327,29,72,6,2445.06
3328,4681,377,6,731.7
3329,4179,234,1,554.9
3330,4214,6,12,9536.88
3331,4944,119,5,4330.95
3332,3016,280,7,5424.86
3333,2442,99,8,6067.6
3334,35,210,20,12847.8
3335,2673,436,12,5449.8
3336,2770,471,3,1455.66
3337,1784,396,9,3452.49
3338,1335,377,12,1570.8
3339,725,78,3,933.66
3340,711,293,18,4537.8
3341,4776,362,11,4113.67
3342,98,478,16,9129.6
3343,4939,233,8,2763.92
3344,4039,42,4,1991.4
3345,1575,17,16,11236.32
3346,3702,465,12,5000.4
3347,2486,38,2,1788.64
3348,3130,3,5,1305.55
3349,3213,130,11,1125.19
3350,4549,303,18,14599.08
3351,3672,198,11,2384.25
3352,4566,233,18,4793.04
3353,3569,440,13,6018.09
3354,2293,115,2,38.6
3355,4810,410,10,3313.5
3356,1911,432,15,10193.4
3357,3871,390,3,1927.98
3358,1850,91,8,433.28
3359,3443,384,9,5259.06
3360,4095,459,15,5100.0
3361,2788,60,9,8951.4
3362,2302,460,1,309.17
3363,4806,156,18,15483.6
3364,1780,432,15,10921.65
3365,2822,199,4,2183.96
3366,2372,84,1,857.88
3367,4869,400,16,975.2
3368,2949,419,19,16949.71
3369,2449,412,19,13697.86
3370,962,54,16,6710.72
3371,4720,243,4,242.84
3372,3683,186,13,4076.93
3373,2877,215,10,6768.7
3374,4193,290,11,5133.92
3375,3174,350,15,2402.7
3376,4153,173,19,4141.81
3377,203,389,9,8494.56
3378,4988,260,7,4089.19
3379,3115,271,9,8613.63
3380,94,432,12,8930.76
3381,4835,374,14,5392.38
3382,3341,35,20,3803.6
3383,3357,401,7,3669.47
3384,3628,453,18,8668.62
3385,3597,306,15,13372.05
3386,1681,292,12,5684.4
3387,3329,74,19,16988.85
3388,3838,302,13,2997.67
3389,3638,36,6,5283.3
3390,3587,389,3,193.86
3391,1010,67,8,7907.76
3392,1413,96,18,10819.8
3393,1376,148,2,825.6
3394,1578,351,7,1206.24
3395,1173,111,8,490.96
3396,1883,130,20,11869.8
3397,3287,417,9,3467.61
3398,3096,290,1,836.17
3399,19,205,9,6395.76
3400,1070,98,20,7007.0
3401,3210,166,11,4875.97
3402,741,70,5,3014.0
3403,3952,367,17,5953.4
3404,3134,442,2,85.36
3405,4553,173,9,2351.43
3406,2791,126,10,5363.9
3407,4741,324,4,501.12
3408,2097,86,17,13352.99
3409,2548,464,12,4278.72
3410,53,166,5,2670.55
3411,3361,390,8,7797.44
3412,2992,171,10,9709.2
3413,3476,282,1,484.87
3414,3659,279,17,10899.89
3415,1479,22,13,482.82
3416,1066,87,8,5799.12
3417,616,470,4,1026.48
3418,763,319,16,701.44
3419,3398,473,11,6210.38
3420,4725,339,7,6663.37
3421,3867,290,5,2722.75
3422,1307,471,17,13242.49
3423,625,129,17,8535.53
3424,4649,186,6,4845.06
3425,927,243,14,2547.16
3426,2462,59,19,7569.22
3427,1595,390,14,255.64
3428,4150,4,6,3278.88
3429,2656,41,16,231.04
3430,3995,160,2,374.02
3431,1230,481,11,7567.23
3432,1305,375,1,155.67
3433,4007,185,1,91.45
3434,2225,35,10,3729.1
3435,4082,318,13,3674.71
3436,559,29,5,3309.8
3437,1079,448,9,3705.57
3438,147,400,15,4895.1
3439,3324,349,4,1447.84
3440,2260,88,19,8603.96
3441,3263,29,2,475.02
3442,2799,150,16,8627.36
3443,1546,104,18,16788.24
3444,3052,260,1,577.14
3445,1949,353,16,2405.44
3446,4382,363,18,4032.18
3447,721,443,1,431.98
3448,4870,79,9,3079.98
3449,3977,39,8,1145.92
3450,4355,176,9,6696.99
3451,3771,4,17,12013.22
3452,876,290,4,1485.32
3453,3960,343,14,7019.46
3454,1058,180,5,187.15
3455,379,62,3,1727.22
3456,2891,65,18,2937.42
3457,1224,497,8,1876.64
3458,31,426,19,8653.74
3459,1620,387,9,5216.4
3460,4142,83,16,9434.24
3461,2816,275,19,17297.6
