order_id,customer_id,order_date,shipment_status
873,184,2025-10-25,Delivered
874,516,2025-03-28,Cancelled
875,899,2025-06-23,Cancelled
876,92,2025-03-09,Delivered
877,544,2025-12-30,Cancelled
878,267,2025-03-14,Pending
879,46,2025-06-10,Shipped
880,893,2025-09-13,Delivered
881,949,2025-07-04,Cancelled
882,925,2025-05-25,Delivered
883,850,2025-11-10,Delivered
884,321,2025-09-22,Cancelled
885,324,2025-03-26,Cancelled
886,570,2025-03-19,Cancelled
887,194,2025-01-28,Shipped
888,236,2025-01-28,Shipped
889,482,2025-01-19,Delivered
890,723,2025-03-25,Cancelled
891,119,2025-08-12,Cancelled
892,453,2025-01-21,Delivered
893,575,2025-12-30,Cancelled
894,505,2025-08-23,Pending
895,127,2025-03-17,Delivered
896,209,2025-02-17,Delivered
897,855,2025-04-03,Shipped
898,843,2025-09-18,Delivered
899,913,2025-10-16,Shipped
900,995,2025-10-26,Pending
901,786,2025-09-27,Shipped
902,943,2025-08-02,Pending
903,787,2025-05-07,Cancelled
904,97,2025-12-13,Delivered
905,292,2025-01-14,Pending
906,383,2025-07-21,Pending
907,158,2025-06-15,Pending
908,472,2025-02-11,Cancelled
909,644,2025-08-21,Delivered
910,674,2025-11-01,Pending
911,994,2025-06-18,Pending
912,638,2025-12-02,Cancelled
913,971,2025-06-16,Shipped
914,884,2025-04-19,Pending
915,290,2025-11-26,Delivered
916,762,2025-01-29,Pending
917,975,2025-10-08,Cancelled
918,409,2025-02-17,Delivered
919,246,2025-04-02,Cancelled
920,22,2025-02-15,Shipped
921,398,2025-03-25,Cancelled
922,663,2025-05-26,Shipped
923,306,2025-03-03,Cancelled
924,754,2025-08-10,Delivered
925,618,2025-12-17,Shipped
926,682,2025-07-03,Pending
927,525,2025-07-08,Shipped
928,457,2025-09-08,Cancelled
929,275,2025-09-01,Cancelled
930,775,2025-02-16,Cancelled
931,629,2025-07-08,Shipped
932,646,2025-08-11,Cancelled
933,42,2025-02-17,Delivered
934,693,2025-08-26,Shipped
935,703,2025-11-28,Shipped
936,540,2025-09-11,Pending
937,480,2025-05-29,Cancelled
938,929,2025-02-10,Cancelled
939,153,2025-06-03,Shipped
940,925,2025-12-17,Delivered
941,536,2025-05-08,Cancelled
942,583,2025-06-01,Pending
943,79,2025-10-10,Pending
944,111,2025-09-20,Cancelled
945,97,2025-07-31,Cancelled
946,738,2025-12-05,Delivered
947,261,2025-07-01,Pending
948,17,2025-09-15,Pending
949,474,2025-12-05,Shipped
950,864,2025-04-04,Cancelled
951,86,2025-01-24,Cancelled
952,305,2025-12-27,Delivered
953,742,2025-10-28,Cancelled
954,461,2025-12-10,Delivered
955,990,2025-06-24,Shipped
956,190,2025-04-19,Pending
957,266,2025-11-06,Pending
958,548,2025-08-11,Pending
959,405,2025-01-03,Pending
960,176,2025-01-07,Cancelled
961,709,2025-08-24,Cancelled
962,989,2025-12-03,Cancelled
963,634,2025-06-05,Delivered
964,690,2025-12-20,Cancelled
965,90,2025-06-04,Shipped
966,15,2025-03-11,Shipped
967,836,2025-02-27,Pending
968,994,2025-12-23,Shipped
969,215,2025-01-14,Cancelled
970,149,2025-11-29,Shipped
971,863,2025-08-12,Shipped
972,309,2025-02-14,Cancelled
973,486,2025-03-17,Cancelled
974,120,2025-01-12,Shipped
975,757,2025-03-20,Cancelled
976,483,2025-09-06,Pending
977,600,2025-08-19,Shipped
978,302,2025-04-14,Cancelled
979,342,2025-01-27,Pending
980,646,2025-02-22,Cancelled
981,869,2025-08-01,Cancelled
982,611,2025-10-24,Delivered
983,500,2025-01-19,Cancelled
984,526,2025-09-06,Cancelled
985,732,2025-04-29,Pending
986,20,2025-09-28,Cancelled
987,324,2025-10-23,Pending
988,915,2025-05-18,Cancelled
989,120,2025-08-31,Cancelled
990,962,2025-11-15,Delivered
991,715,2025-08-18,Cancelled
992,166,2025-01-11,Delivered
993,481,2025-04-09,Delivered
994,238,2025-08-13,Shipped
995,931,2025-10-28,Delivered
996,874,2025-11-05,Cancelled
997,905,2025-03-09,Delivered
998,400,2025-12-31,Cancelled
999,669,2025-12-11,Delivered
1000,819,2025-08-30,Shipped
1001,213,2025-11-15,Delivered
1002,768,2025-12-20,Pending
1003,495,2025-12-08,Shipped
1004,205,2025-03-30,Shipped
1005,504,2025-11-07,Pending
1006,966,2025-08-01,Cancelled
1007,241,2025-06-05,Shipped
1008,49,2025-10-13,Pending
1009,903,2025-07-03,Delivered
1010,694,2025-07-02,Shipped
1011,848,2025-03-31,Pending
1012,346,2025-02-02,Cancelled
1013,633,2025-02-28,Shipped
1014,576,2025-03-03,Shipped
1015,265,2025-09-07,Delivered
1016,788,2025-07-01,Pending
1017,274,2025-10-13,Shipped
1018,895,2025-12-20,Pending
1019,52,2025-12-28,Cancelled
1020,986,2025-08-23,Pending
1021,801,2025-02-24,Pending
1022,43,2025-10-15,Pending
1023,646,2025-03-27,Pending
1024,933,2025-04-16,Delivered
1025,746,2025-03-22,Delivered
1026,453,2025-12-29,Cancelled
1027,158,2025-02-20,Delivered
1028,839,2025-06-21,Shipped
1029,869,2025-03-04,Shipped
1030,993,2025-08-13,Cancelled
1031,252,2025-01-04,Cancelled
1032,294,2025-06-24,Shipped
1033,273,2025-02-13,Delivered
1034,370,2025-08-01,Shipped
1035,772,2025-03-19,Cancelled
1036,142,2025-04-27,Cancelled
1037,941,2025-07-31,Cancelled
1038,975,2025-08-23,Delivered
1039,454,2025-01-16,Shipped
1040,735,2025-01-06,Pending
1041,347,2025-02-13,Delivered
1042,791,2025-07-25,Shipped
1043,63,2025-08-11,Cancelled
1044,677,2025-01-19,Shipped
1045,60,2025-10-22,Delivered
1046,412,2025-08-03,Delivered
1047,932,2025-06-10,Delivered
1048,847,2025-01-05,Delivered
1049,626,2025-09-28,Shipped
1050,414,2025-12-25,Cancelled
1051,211,2025-11-26,Cancelled
1052,354,2025-12-24,Cancelled
1053,903,2025-04-12,Delivered
1054,38,2025-02-13,Delivered
1055,743,2025-07-19,Shipped
1056,554,2025-09-24,Delivered
1057,96,2025-04-20,Delivered
1058,349,2025-09-24,Shipped
1059,29,2025-01-12,Delivered
1060,853,2025-05-04,Delivered
1061,518,2025-08-05,Pending
1062,862,2025-01-31,Delivered
1063,643,2025-05-13,Delivered
1064,49,2025-03-05,Pending
1065,306,2025-08-18,Pending
1066,348,2025-08-21,Shipped
1067,580,2025-10-25,Shipped
1068,307,2025-06-29,Delivered
1069,804,2025-12-08,Shipped
1070,387,2026-01-01,Shipped
1071,336,2025-02-23,Shipped
1072,466,2025-07-04,Pending
1073,729,2025-03-17,Cancelled
1074,84,2025-07-30,Pending
1075,436,2025-02-01,Shipped
1076,220,2025-09-01,Cancelled
1077,379,2025-02-09,Cancelled
1078,573,2025-10-29,Cancelled
1079,599,2025-05-16,Cancelled
1080,434,2025-11-22,Cancelled
1081,954,2025-12-19,Cancelled
1082,844,2025-08-02,Shipped
1083,518,2025-03-15,Shipped
1084,729,2025-09-06,Cancelled
1085,992,2025-03-08,Pending
1086,218,2025-12-22,Cancelled
1087,34,2025-08-31,Shipped
1088,379,2025-10-14,Pending
1089,873,2025-11-05,Cancelled
1090,124,2025-02-26,Delivered
1091,297,2025-10-20,Pending
1092,157,2025-09-25,Pending
1093,313,2025-07-10,Delivered
1094,302,2025-06-05,Cancelled
1095,811,2025-01-15,Shipped
1096,803,2025-03-14,Cancelled
1097,960,2025-01-25,Delivered
1098,221,2025-05-26,Shipped
1099,3,2025-09-08,Pending
1100,358,2025-10-08,Pending
1101,428,2025-01-23,Cancelled
1102,318,2025-10-21,Cancelled
1103,801,2025-06-22,Cancelled
1104,855,2025-09-01,Shipped
1105,517,2025-03-12,Cancelled
1106,684,2025-08-19,Cancelled
1107,888,2025-03-18,Delivered
1108,820,2025-02-15,Cancelled
1109,239,2025-07-18,Cancelled
1110,554,2025-06-23,Pending
1111,912,2025-12-10,Cancelled
1112,662,2025-05-23,Pending
1113,725,2025-03-26,Pending
1114,646,2025-10-20,Delivered
1115,661,2025-10-15,Pending
1116,573,2025-11-26,Pending
1117,979,2025-04-09,Pending
1118,535,2025-10-19,Shipped
1119,515,2025-09-01,Pending
1120,675,2025-03-03,Shipped
1121,282,2025-01-10,Shipped
1122,850,2025-05-06,Cancelled
1123,827,2025-02-13,Delivered
1124,604,2025-07-25,Pending
1125,883,2025-09-09,Pending
1126,448,2025-06-24,Shipped
1127,25,2025-08-01,Delivered
1128,264,2025-07-15,Pending
1129,102,2025-02-28,Shipped
1130,148,2025-05-27,Shipped
1131,787,2025-05-11,Pending
1132,315,2025-03-20,Cancelled
1133,174,2025-12-14,Pending
1134,985,2025-11-11,Delivered
1135,28,2025-04-03,Pending
1136,400,2025-06-02,Pending
1137,146,2025-06-13,Cancelled
1138,265,2025-06-15,Cancelled
1139,54,2025-03-03,Shipped
1140,771,2025-05-03,Shipped
1141,521,2025-09-10,Cancelled
1142,276,2025-02-28,Pending
1143,476,2025-06-12,Cancelled
1144,496,2025-02-03,Pending
1145,649,2025-07-28,Shipped
1146,276,2025-01-10,Pending
1147,782,2025-05-07,Shipped
1148,582,2025-06-05,Cancelled
1149,86,2025-08-17,Shipped
1150,383,2025-03-14,Shipped
1151,551,2025-05-06,Cancelled
1152,463,2025-10-12,Pending
1153,833,2025-01-01,Cancelled
1154,297,2025-11-14,Shipped
1155,62,2025-01-01,Cancelled
1156,613,2025-05-20,Delivered
1157,390,2025-12-15,Delivered
1158,218,2025-11-20,Delivered
1159,166,2025-01-24,Pending
1160,92,2025-06-03,Cancelled
1161,126,2025-12-24,Shipped
1162,287,2025-10-12,Cancelled
1163,626,2025-04-18,Delivered
1164,969,2025-12-16,Delivered
1165,268,2025-11-22,Cancelled
1166,252,2025-05-20,Delivered
1167,216,2025-06-24,Cancelled
1168,337,2025-11-03,Pending
1169,137,2025-12-21,Pending
1170,488,2025-11-08,Pending
1171,689,2025-01-05,Shipped
1172,570,2025-07-31,Cancelled
1173,552,2025-07-21,Pending
1174,667,2025-11-29,Pending
1175,32,2025-10-03,Cancelled
1176,127,2025-12-11,Delivered
1177,848,2025-07-12,Delivered
1178,182,2025-07-18,Pending
1179,474,2025-03-05,Delivered
1180,456,2025-04-09,Pending
1181,761,2025-04-24,Pending
1182,697,2025-05-24,Delivered
1183,93,2025-04-09,Delivered
1184,240,2025-04-24,Cancelled
1185,38,2025-07-05,Delivered
1186,927,2025-09-10,Shipped
1187,201,2025-01-04,Cancelled
1188,891,2025-02-26,Delivered
1189,513,2025-10-19,Cancelled
1190,566,2025-03-29,Shipped
1191,757,2025-12-04,Shipped
1192,603,2025-02-03,Shipped
1193,131,2025-02-03,Delivered
1194,877,2025-10-19,Shipped
1195,747,2025-09-25,Delivered
1196,869,2025-04-09,Pending
1197,695,2025-12-21,Delivered
1198,574,2025-12-15,Cancelled
1199,961,2025-01-02,Cancelled
1200,690,2025-11-25,Pending
1201,443,2025-06-15,Cancelled
1202,125,2025-05-21,Cancelled
1203,371,2025-09-11,Pending
1204,49,2025-04-25,Delivered
1205,546,2025-08-04,Cancelled
1206,6,2025-06-11,Cancelled
1207,343,2025-04-10,Pending
1208,828,2025-10-20,Pending
1209,707,2025-04-26,Cancelled
1210,940,2025-02-08,Shipped
1211,169,2025-04-11,Delivered
1212,65,2025-06-09,Pending
1213,492,2025-01-15,Cancelled
1214,607,2025-01-13,Delivered
1215,254,2025-05-09,Pending
1216,245,2025-08-31,Delivered
1217,842,2025-01-28,Delivered
1218,814,2025-09-24,Shipped
1219,795,2025-02-07,Cancelled
1220,641,2025-02-18,Cancelled
1221,128,2025-10-24,Pending
1222,939,2025-02-01,Pending
1223,321,2025-07-13,Pending
1224,64,2025-03-07,Cancelled
1225,309,2025-01-29,Cancelled
1226,105,2025-02-03,Pending
1227,54,2025-10-14,Delivered
1228,412,2025-07-15,Pending
1229,771,2025-11-13,Cancelled
1230,886,2025-04-30,Pending
1231,394,2025-08-21,Cancelled
1232,902,2025-08-08,Pending
1233,667,2025-06-23,Pending
1234,530,2025-08-21,Delivered
1235,198,2025-10-28,Pending
1236,13,2025-02-22,Pending
1237,809,2025-10-31,Shipped
1238,130,2025-10-21,Delivered
1239,432,2025-07-01,Cancelled
1240,456,2025-11-14,Shipped
1241,141,2025-05-05,Pending
1242,131,2025-01-31,Delivered
1243,447,2025-10-27,Delivered
1244,598,2025-06-09,Shipped
1245,481,2025-03-17,Delivered
1246,352,2025-11-05,Delivered
1247,994,2025-07-08,Pending
1248,601,2025-09-23,Shipped
1249,244,2025-01-30,Pending
1250,353,2025-08-05,Shipped
1251,656,2025-04-13,Shipped
1252,350,2025-02-05,Shipped
1253,488,2025-12-08,Cancelled
1254,710,2025-11-04,Delivered
1255,580,2025-10-24,Delivered
1256,307,2025-11-12,Cancelled
1257,167,2025-06-18,Pending
1258,898,2025-08-21,Pending
1259,225,2025-09-11,Pending
1260,229,2025-11-24,Shipped
1261,639,2025-08-27,Shipped
1262,493,2025-05-03,Delivered
1263,211,2025-07-12,Cancelled
1264,846,2025-04-05,Pending
1265,11,2025-07-05,Pending
1266,31,2025-07-03,Pending
1267,298,2025-03-14,Cancelled
1268,647,2025-04-10,Delivered
1269,999,2025-01-23,Pending
1270,203,2025-04-12,Delivered
1271,225,2025-03-31,Delivered
1272,348,2025-03-31,Shipped
1273,201,2025-04-02,Pending
1274,864,2025-04-01,Delivered
1275,22,2025-02-21,Shipped
1276,671,2025-07-14,Pending
1277,959,2025-06-23,Shipped
1278,468,2025-06-06,Shipped
1279,829,2025-07-09,Delivered
1280,176,2025-12-05,Cancelled
1281,67,2025-12-31,Pending
1282,904,2025-03-15,Shipped
1283,197,2025-04-08,Cancelled
1284,384,2025-12-22,Delivered
1285,440,2025-11-03,Shipped
1286,782,2025-01-24,Shipped
1287,302,2025-10-02,Shipped
1288,254,2025-06-17,Pending
1289,815,2025-11-19,Delivered
1290,872,2025-03-06,Cancelled
1291,745,2025-04-18,Pending
1292,810,2025-08-29,Pending
1293,521,2025-03-27,Cancelled
1294,770,2025-11-27,Delivered
1295,532,2025-09-13,Cancelled
1296,330,2025-04-02,Delivered
1297,712,2025-09-27,Cancelled
1298,486,2025-09-11,Delivered
1299,411,2025-10-25,Pending
1300,225,2025-04-17,Shipped
1301,884,2025-08-20,Shipped
1302,224,2025-07-22,Delivered
1303,911,2025-08-06,Cancelled
1304,161,2025-10-20,Delivered
1305,564,2025-05-11,Pending
1306,770,2025-03-10,Pending
1307,456,2025-06-01,Delivered
1308,598,2025-04-28,Pending
1309,525,2025-08-27,Delivered
1310,462,2025-08-07,Cancelled
1311,419,2025-08-10,Delivered
1312,325,2025-09-12,Delivered
1313,26,2025-07-15,Shipped
1314,240,2025-08-15,Delivered
1315,78,2025-11-27,Delivered
1316,302,2025-02-12,Pending
1317,949,2025-05-22,Shipped
1318,122,2025-02-20,Pending
1319,40,2025-07-04,Shipped
1320,202,2025-06-20,Delivered
1321,310,2025-05-09,Delivered
1322,723,2025-04-08,Shipped
1323,935,2025-10-06,Delivered
1324,789,2025-01-05,Delivered
1325,843,2025-05-25,Delivered
1326,969,2025-07-26,Cancelled
1327,776,2025-10-24,Pending
1328,670,2025-08-30,Shipped
1329,234,2025-07-23,Shipped
1330,486,2025-04-18,Shipped
1331,602,2025-09-22,Cancelled
1332,349,2025-08-25,Pending
1333,867,2025-06-10,Shipped
1334,789,2025-08-08,Cancelled
1335,450,2025-04-18,Cancelled
1336,31,2025-10-13,Delivered
1337,592,2025-03-13,Shipped
1338,966,2025-06-06,Pending
1339,830,2025-09-13,Delivered
1340,231,2025-06-23,Cancelled
1341,703,2025-08-06,Cancelled
1342,551,2025-12-20,Delivered
1343,602,2025-06-16,Pending
1344,805,2025-10-18,Pending
1345,158,2025-03-13,Delivered
1346,645,2025-10-18,Cancelled
1347,210,2025-07-15,Cancelled
1348,548,2025-02-02,Cancelled
1349,487,2025-04-07,Pending
1350,584,2025-06-18,Cancelled
1351,917,2025-11-24,Delivered
1352,176,2025-02-17,Pending
1353,567,2025-12-12,Shipped
1354,847,2025-01-17,Cancelled
1355,192,2025-01-14,Shipped
1356,934,2025-02-05,Cancelled
1357,211,2025-05-26,Shipped
1358,676,2025-05-30,Pending
1359,59,2025-08-21,Delivered
1360,12,2025-09-23,Shipped
1361,881,2025-06-17,Cancelled
1362,161,2025-07-20,Pending
1363,550,2025-03-08,Cancelled
1364,761,2025-09-02,Pending
1365,979,2025-07-19,Shipped
1366,892,2025-03-08,Shipped
1367,443,2025-06-08,Cancelled
1368,619,2025-03-23,Delivered
1369,208,2025-10-28,Cancelled
1370,207,2025-05-22,Pending
1371,457,2025-03-15,Pending
1372,620,2025-07-24,Shipped
1373,337,2025-09-27,Cancelled
1374,474,2025-08-24,Pending
1375,295,2025-02-16,Cancelled
1376,718,2025-06-27,Delivered
1377,628,2025-07-20,Shipped
1378,256,2025-08-01,Shipped
1379,751,2025-11-13,Cancelled
1380,394,2025-08-23,Shipped
1381,583,2025-12-24,Pending
1382,716,2025-07-21,Pending
1383,907,2025-05-03,Shipped
1384,904,2025-05-21,Delivered
1385,939,2025-12-08,Pending
1386,744,2025-12-24,Shipped
1387,422,2025-09-10,Pending
1388,79,2025-07-08,Pending
1389,785,2025-09-16,Delivered
1390,462,2025-07-29,Shipped
1391,213,2025-05-10,Pending
1392,28,2025-08-25,Pending
1393,712,2025-11-24,Cancelled
1394,352,2025-07-15,Cancelled
1395,407,2025-04-10,Pending
1396,257,2025-01-06,Pending
1397,940,2025-12-30,Shipped
1398,687,2025-06-17,Cancelled
1399,473,2025-09-06,Pending
1400,562,2025-02-12,Shipped
1401,973,2026-01-01,Cancelled
1402,483,2025-03-13,Delivered
1403,175,2025-03-24,Pending
1404,103,2025-11-07,Shipped
1405,128,2025-05-31,Cancelled
1406,80,2025-03-28,Pending
1407,280,2025-12-13,Shipped
1408,367,2025-08-14,Shipped
1409,732,2025-04-21,Pending
1410,546,2025-12-12,Shipped
1411,714,2025-08-15,Pending
1412,831,2025-11-22,Pending
1413,707,2025-07-19,Delivered
1414,54,2025-08-16,Pending
1415,791,2025-01-25,Cancelled
1416,952,2025-04-14,Shipped
1417,931,2025-07-11,Shipped
1418,94,2025-04-13,Pending
1419,29,2025-08-04,Pending
1420,841,2025-06-22,Shipped
1421,686,2025-12-15,Pending
1422,982,2025-04-23,Pending
1423,172,2025-12-07,Shipped
1424,426,2025-01-23,Pending
1425,331,2025-06-17,Shipped
1426,213,2025-11-16,Cancelled
1427,124,2025-08-08,Shipped
1428,109,2025-04-20,Delivered
1429,178,2025-06-15,Pending
1430,670,2025-07-25,Delivered
1431,399,2025-01-07,Shipped
1432,226,2025-08-23,Pending
1433,835,2025-12-03,Delivered
1434,639,2025-11-29,Delivered
1435,69,2025-01-23,Shipped
1436,309,2025-07-30,Cancelled
1437,730,2025-02-22,Shipped
1438,983,2025-05-09,Pending
1439,333,2025-11-04,Cancelled
1440,947,2025-12-14,Shipped
1441,180,2025-06-20,Delivered
1442,494,2025-12-08,Pending
1443,19,2025-06-21,Cancelled
1444,524,2025-07-15,Shipped
1445,602,2025-09-15,Pending
1446,22,2025-04-30,Pending
1447,243,2025-06-08,Cancelled
1448,635,2025-05-05,Pending
1449,141,2025-01-31,Delivered
1450,304,2025-09-13,Shipped
1451,385,2025-03-19,Shipped
1452,39,2025-11-25,Shipped
1453,969,2025-11-03,Cancelled
1454,138,2025-06-18,Delivered
1455,660,2025-06-12,Pending
1456,811,2025-09-24,Cancelled
1457,833,2025-11-28,Delivered
1458,235,2025-01-13,Delivered
1459,249,2025-06-25,Shipped
1460,56,2025-10-04,Shipped
1461,713,2025-12-18,Shipped
1462,894,2025-11-08,Cancelled
1463,330,2025-09-24,Shipped
1464,645,2025-08-15,Pending
1465,891,2025-02-03,Cancelled
1466,977,2025-02-05,Shipped
1467,650,2025-01-27,Shipped
1468,129,2025-04-15,Pending
1469,607,2025-03-30,Shipped
1470,520,2025-05-01,Pending
1471,743,2025-08-07,Cancelled
1472,169,2025-06-09,Shipped
1473,435,2025-05-06,Shipped
1474,255,2025-11-07,Delivered
1475,591,2025-05-27,Cancelled
1476,207,2025-11-22,Delivered
1477,82,2025-09-04,Delivered
1478,387,2025-07-23,Shipped
1479,452,2025-08-30,Cancelled
1480,625,2025-09-16,Cancelled
1481,840,2025-03-21,Cancelled
1482,781,2025-01-11,Cancelled
1483,875,2025-08-07,Pending
1484,610,2025-06-03,Shipped
1485,745,2025-10-11,Shipped
1486,390,2025-05-12,Cancelled
1487,465,2025-06-06,Delivered
1488,576,2025-07-12,Cancelled
1489,342,2025-02-06,Shipped
1490,201,2025-08-29,Shipped
1491,5,2025-04-08,Pending
1492,748,2025-09-14,Delivered
1493,415,2025-09-09,Cancelled
1494,994,2025-07-22,Delivered
1495,502,2025-07-16,Delivered
1496,603,2025-11-25,Pending
1497,907,2025-07-29,Pending
1498,395,2025-03-05,Shipped
1499,782,2025-04-10,Cancelled
1500,790,2025-05-11,Delivered
1501,727,2025-09-18,Cancelled
1502,706,2025-11-22,Delivered
1503,60,2025-12-23,Cancelled
1504,754,2025-08-06,Shipped
1505,490,2025-05-05,Pending
1506,647,2025-07-05,Pending
1507,682,2025-12-24,Shipped
1508,620,2025-05-14,Cancelled
1509,151,2025-12-15,Delivered
1510,617,2025-05-07,Shipped
1511,120,2025-01-07,Pending
1512,729,2025-11-26,Cancelled
1513,724,2025-07-23,Pending
1514,932,2025-09-23,Shipped
1515,170,2025-08-05,Cancelled
1516,709,2025-05-10,Delivered
1517,991,2025-09-14,Cancelled
1518,316,2025-10-28,Cancelled
1519,112,2025-02-15,Delivered
1520,276,2025-03-15,Shipped
1521,716,2025-07-23,Delivered
1522,173,2025-01-04,Cancelled
1523,100,2025-01-01,Pending
1524,428,2025-12-23,Cancelled
1525,296,2025-12-02,Cancelled
1526,181,2025-03-29,Delivered
1527,721,2025-04-06,Shipped
1528,499,2025-04-12,Shipped
1529,972,2025-09-15,Pending
1530,581,2025-08-19,Shipped
1531,206,2025-04-06,Pending
1532,829,2025-04-04,Shipped
1533,924,2025-05-13,Cancelled
1534,642,2025-08-14,Pending
1535,171,2025-11-22,Pending
1536,88,2025-05-31,Cancelled
1537,284,2025-03-05,Pending
1538,31,2025-06-25,Shipped
1539,497,2025-09-02,Pending
1540,63,2025-01-05,Delivered
1541,682,2025-01-04,Pending
1542,217,2025-02-19,Pending
1543,618,2025-07-12,Delivered
1544,485,2025-09-06,Delivered
1545,440,2025-11-06,Delivered
1546,699,2025-07-09,Delivered
1547,837,2025-06-11,Shipped
1548,682,2025-07-04,Cancelled
1549,626,2025-07-13,Pending
1550,895,2025-07-02,Delivered
1551,4,2025-02-21,Cancelled
1552,412,2025-12-24,Shipped
1553,617,2025-01-14,Pending
1554,287,2025-09-29,Shipped
1555,463,2025-07-08,Cancelled
1556,424,2025-09-21,Shipped
1557,654,2025-01-02,Delivered
1558,649,2025-01-09,Delivered
1559,993,2025-01-24,Delivered
1560,455,2025-12-14,Shipped
1561,497,2025-11-07,Cancelled
1562,814,2025-11-10,Pending
1563,439,2025-06-28,Cancelled
1564,878,2025-12-04,Pending
1565,301,2025-07-17,Shipped
1566,147,2025-12-31,Pending
1567,510,2025-03-07,Pending
1568,853,2025-06-04,Cancelled
1569,918,2025-03-28,Cancelled
1570,494,2025-03-01,Shipped
1571,217,2025-05-05,Shipped
1572,717,2025-12-04,Pending
1573,446,2025-02-24,Pending
1574,952,2025-03-24,Delivered
1575,785,2025-07-16,Delivered
1576,737,2025-04-23,Delivered
1577,488,2025-12-07,Pending
1578,140,2025-12-07,Cancelled
1579,815,2025-02-16,Delivered
1580,955,2025-04-25,Pending
1581,352,2025-11-26,Cancelled
1582,670,2025-07-15,Cancelled
1583,229,2025-04-30,Delivered
1584,298,2025-03-01,Pending
1585,92,2025-02-27,Delivered
1586,960,2025-10-31,Shipped
1587,587,2025-03-01,Delivered
1588,874,2025-03-07,Delivered
1589,591,2025-07-14,Pending
1590,64,2025-06-09,Shipped
1591,434,2025-07-18,Delivered
1592,817,2025-07-06,Shipped
1593,680,2025-09-24,Shipped
1594,405,2025-02-24,Pending
1595,873,2025-10-03,Cancelled
1596,149,2025-06-11,Delivered
1597,512,2025-04-23,Cancelled
1598,616,2025-03-17,Delivered
1599,765,2025-03-16,Pending
1600,328,2025-11-03,Delivered
1601,706,2025-09-15,Pending
1602,869,2025-05-21,Cancelled
1603,849,2025-11-20,Shipped
1604,299,2025-09-11,Cancelled
1605,830,2025-01-31,Delivered
1606,848,2025-03-20,Shipped
1607,718,2025-04-26,Pending
1608,878,2025-04-02,Cancelled
1609,307,2025-07-20,Shipped
1610,562,2025-01-12,Cancelled
1611,433,2025-06-22,Cancelled
1612,776,2025-06-28,Cancelled
1613,74,2025-07-20,Delivered
1614,714,2025-05-25,Shipped
1615,877,2025-12-25,Cancelled
1616,135,2025-02-19,Delivered
1617,887,2025-10-25,Pending
1618,312,2025-12-30,Cancelled
1619,168,2025-12-02,Shipped
1620,713,2025-08-15,Cancelled
1621,919,2025-05-30,Shipped
1622,224,2025-04-18,Shipped
1623,10,2025-11-30,Delivered
1624,105,2025-10-22,Shipped
1625,974,2025-07-12,Cancelled
1626,862,2025-12-14,Shipped
1627,99,2025-01-29,Delivered
1628,184,2025-08-31,Pending
1629,528,2025-03-02,Delivered
1630,445,2025-10-31,Shipped
1631,740,2025-11-18,Cancelled
1632,35,2025-05-06,Pending
1633,407,2025-05-04,Cancelled
1634,705,2025-06-04,Shipped
1635,764,2025-12-01,Cancelled
1636,815,2025-12-21,Pending
1637,886,2025-08-26,Cancelled
1638,648,2025-05-21,Cancelled
1639,12,2025-07-08,Pending
1640,85,2025-03-01,Pending
1641,657,2025-09-08,Shipped
1642,601,2025-01-12,Cancelled
1643,711,2025-05-21,Pending
1644,186,2025-10-31,Cancelled
1645,661,2025-09-05,Cancelled
1646,586,2025-06-02,Shipped
1647,334,2025-02-20,Pending
1648,931,2026-01-01,Shipped
1649,833,2025-07-27,Pending
1650,570,2025-07-21,Cancelled
1651,532,2025-02-02,Pending
1652,989,2025-04-17,Pending
1653,883,2025-04-03,Shipped
1654,569,2025-01-03,Cancelled
1655,126,2025-06-10,Pending
1656,589,2025-03-07,Shipped
1657,166,2025-12-01,Pending
1658,263,2025-10-15,Pending
1659,128,2025-02-13,Delivered
1660,990,2025-07-06,Shipped
1661,968,2025-08-05,Pending
1662,308,2025-05-08,Pending
1663,927,2025-09-23,Delivered
1664,547,2025-12-04,Cancelled
1665,591,2025-03-13,Cancelled
1666,321,2025-12-22,Delivered
1667,552,2025-11-07,Shipped
1668,102,2025-12-19,Pending
1669,38,2025-05-02,Shipped
1670,307,2025-03-14,Shipped
1671,617,2025-03-10,Shipped
1672,368,2025-10-30,Delivered
1673,747,2025-03-07,Cancelled
1674,564,2025-02-08,Delivered
1675,391,2025-05-14,Shipped
1676,468,2025-07-24,Pending
1677,693,2025-05-11,Cancelled
1678,147,2025-12-22,Shipped
1679,645,2025-02-06,Delivered
1680,714,2025-11-21,Shipped
1681,382,2026-01-01,Shipped
1682,842,2025-08-03,Shipped
1683,807,2025-06-11,Cancelled
1684,27,2025-07-14,Shipped
1685,277,2025-02-09,Pending
1686,113,2025-09-30,Cancelled
1687,338,2025-02-03,Pending
1688,932,2025-07-05,Delivered
1689,150,2025-05-20,Shipped
1690,11,2025-05-21,Pending
1691,993,2025-07-13,Shipped
1692,975,2025-07-13,Pending
1693,180,2025-03-05,Delivered
1694,842,2025-10-29,Cancelled
1695,542,2025-02-18,Delivered
1696,586,2025-12-25,Delivered
1697,278,2025-10-10,Pending
1698,175,2025-01-25,Delivered
1699,186,2025-07-19,Delivered
1700,992,2025-12-14,Cancelled
1701,607,2025-09-02,Shipped
